

wavelength(nm), Y
1534.49, -12.7006
1534.48, -10.6081
1534.47, -9.34015
1534.46, -8.61345
1534.45, -8.29572
1534.44, -8.34627
1534.43, -8.7984
1534.42, -9.76617
1534.41, -11.4788
1534.4, -14.3773
1534.39, -19.3218
1534.38, -23.7622
1534.37, -18.2775
1534.36, -14.1304
1534.35, -11.6452
1534.34, -10.0774
1534.33, -9.08821
1534.32, -8.52944
1534.31, -8.35807
1534.3, -8.60835
1534.29, -9.38864
1534.28, -10.896
1534.27, -13.4714
1534.26, -17.7753
1534.25, -23.9261
1534.24, -20.8386
1534.23, -15.8981
1534.22, -12.8995
1534.21, -10.9661
1534.2, -9.6812
1534.19, -8.87271
1534.18, -8.49332
1534.17, -8.57731
1534.16, -9.22289
1534.15, -10.5869
1534.14, -12.9131
1534.13, -16.6682
1534.12, -22.6231
1534.11, -23.5276
1534.11, -17.853
1534.1, -14.2104
1534.09, -11.8493
1534.08, -10.2465
1534.07, -9.19486
1534.06, -8.63776
1534.05, -8.60179
1534.04, -9.16045
1534.03, -10.4155
1534.02, -12.5191
1534.01, -15.7889
1534, -20.9488
1533.99, -25.3856
1533.98, -19.8705
1533.97, -15.4584
1533.96, -12.6169
1533.95, -10.6914
1533.94, -9.42259
1533.93, -8.73211
1533.92, -8.6211
1533.91, -9.11808
1533.9, -10.262
1533.89, -12.1331
1533.88, -14.9511
1533.87, -19.2863
1533.86, -25.1506
1533.85, -21.8561
1533.84, -16.6031
1533.83, -13.2373
1533.82, -11.0001
1533.81, -9.55283
1533.8, -8.77147
1533.79, -8.60819
1533.78, -9.03403
1533.77, -10.0351
1533.76, -11.6487
1533.75, -14.0369
1533.74, -17.6409
1533.73, -23.1869
1533.72, -23.6004
1533.71, -17.6819
1533.7, -13.7543
1533.69, -11.2235
1533.68, -9.63228
1533.67, -8.77984
1533.66, -8.55258
1533.65, -8.86978
1533.64, -9.6867
1533.63, -11.022
1533.62, -13.0059
1533.61, -15.9863
1533.61, -20.707
1533.6, -24.4433
1533.59, -18.7962
1533.58, -14.2776
1533.57, -11.4612
1533.56, -9.73614
1533.55, -8.79803
1533.54, -8.46772
1533.53, -8.6309
1533.52, -9.23171
1533.51, -10.284
1533.5, -11.8997
1533.49, -14.362
1533.48, -18.2959
1533.47, -23.5475
1533.46, -20.0689
1533.45, -14.9701
1533.44, -11.8458
1533.43, -9.9611
1533.42, -8.89527
1533.41, -8.41536
1533.4, -8.38961
1533.39, -8.7612
1533.38, -9.54438
1533.37, -10.8401
1533.36, -12.8874
1533.35, -16.1957
1533.34, -21.418
1533.33, -21.4997
1533.32, -16.0195
1533.31, -12.5246
1533.3, -10.4227
1533.29, -9.17635
1533.28, -8.50744
1533.27, -8.27347
1533.26, -8.41871
1533.25, -8.95914
1533.24, -9.98952
1533.23, -11.7189
1533.22, -14.5644
1533.21, -19.2574
1533.2, -22.6653
1533.19, -17.5713
1533.18, -13.613
1533.17, -11.214
1533.16, -9.7307
1533.15, -8.83853
1533.14, -8.383
1533.13, -8.30831
1533.13, -8.63284
1533.12, -9.44888
1533.11, -10.9435
1533.1, -13.4581
1533.09, -17.612
1533.08, -22.818
1533.07, -19.6134
1533.06, -15.1168
1533.05, -12.3239
1533.04, -10.5419
1533.03, -9.39072
1533.02, -8.69916
1533.01, -8.40997
1533, -8.5449
1532.99, -9.19503
1532.98, -10.5253
1532.97, -12.8045
1532.96, -16.506
1532.95, -21.9885
1532.94, -21.8732
1532.93, -16.9161
1532.92, -13.6235
1532.91, -11.4784
1532.9, -10.035
1532.89, -9.09841
1532.88, -8.60851
1532.87, -8.58925
1532.86, -9.12494
1532.85, -10.3471
1532.84, -12.4467
1532.83, -15.76
1532.82, -20.8193
1532.81, -23.7226
1532.8, -18.8309
1532.79, -14.9443
1532.78, -12.3799
1532.77, -10.6241
1532.76, -9.45077
1532.75, -8.79217
1532.74, -8.66652
1532.73, -9.13556
1532.72, -10.28
1532.71, -12.2128
1532.7, -15.1633
1532.69, -19.6159
1532.68, -24.3445
1532.67, -20.6903
1532.66, -16.1649
1532.66, -13.1395
1532.65, -11.0707
1532.64, -9.68956
1532.63, -8.90926
1532.62, -8.72404
1532.61, -9.15146
1532.6, -10.2122
1532.59, -11.9575
1532.58, -14.5476
1532.57, -18.3866
1532.56, -23.5333
1532.55, -22.3137
1532.54, -17.2397
1532.53, -13.7289
1532.52, -11.3644
1532.51, -9.81811
1532.5, -8.96172
1532.49, -8.74102
1532.48, -9.11626
1532.47, -10.0579
1532.46, -11.5817
1532.45, -13.8109
1532.44, -17.081
1532.43, -21.8596
1532.42, -23.4049
1532.41, -18.1939
1532.4, -14.1931
1532.39, -11.5602
1532.38, -9.88827
1532.37, -8.97822
1532.36, -8.71047
1532.35, -8.99418
1532.34, -9.77208
1532.33, -11.0475
1532.32, -12.9253
1532.31, -15.6886
1532.3, -19.87
1532.29, -23.5136
1532.28, -19.1076
1532.27, -14.6427
1532.26, -11.7616
1532.25, -9.97933
1532.24, -9.0024
1532.23, -8.64778
1532.22, -8.79302
1532.21, -9.37305
1532.21, -10.3912
1532.2, -11.9428
1532.19, -14.2723
1532.18, -17.8747
1532.17, -22.4611
1532.16, -20.0796
1532.15, -15.2396
1532.14, -12.104
1532.13, -10.19
1532.12, -9.10494
1532.11, -8.61633
1532.1, -8.58747
1532.09, -8.95533
1532.08, -9.72706
1532.07, -10.993
1532.06, -12.9693
1532.05, -16.0928
1532.04, -20.7525
1532.03, -21.1273
1532.02, -16.1661
1532.01, -12.7329
1532, -10.6343
1531.99, -9.38898
1531.98, -8.72675
1531.97, -8.50391
1531.96, -8.66129
1531.95, -9.21023
1531.94, -10.2386
1531.93, -11.9421
1531.92, -14.7004
1531.91, -19.0766
1531.9, -22.0306
1531.89, -17.5574
1531.88, -13.7561
1531.87, -11.3988
1531.86, -9.93816
1531.85, -9.06825
1531.84, -8.63787
1531.83, -8.59044
1531.82, -8.94153
1531.81, -9.77867
1531.8, -11.281
1531.79, -13.7722
1531.78, -17.792
1531.77, -22.3831
1531.76, -19.4064
1531.76, -15.1729
1531.75, -12.4658
1531.74, -10.7296
1531.73, -9.61679
1531.72, -8.96464
1531.71, -8.71775
1531.7, -8.89623
1531.69, -9.58696
1531.68, -10.9492
1531.67, -13.2452
1531.66, -16.9213
1531.65, -22.0545
1531.64, -21.4959
1531.63, -16.858
1531.62, -13.701
1531.61, -11.6277
1531.6, -10.2403
1531.59, -9.35901
1531.58, -8.9276
1531.57, -8.96836
1531.56, -9.5604
1531.55, -10.8301
1531.54, -12.9686
1531.53, -16.3143
1531.52, -21.2874
1531.51, -23.3763
1531.5, -18.6398
1531.49, -14.9388
1531.48, -12.4755
1531.47, -10.7964
1531.46, -9.69658
1531.45, -9.11367
1531.44, -9.06262
1531.43, -9.59799
1531.42, -10.7963
1531.41, -12.7766
1531.4, -15.7856
1531.39, -20.2957
1531.38, -24.4049
1531.37, -20.379
1531.36, -16.0676
1531.35, -13.1752
1531.34, -11.2066
1531.33, -9.91892
1531.33, -9.23033
1531.32, -9.12913
1531.31, -9.62498
1531.3, -10.7379
1531.29, -12.5303
1531.28, -15.1868
1531.27, -19.1419
1531.26, -24.1275
1531.25, -21.9713
1531.24, -17.0575
1531.23, -13.7099
1531.22, -11.4704
1531.21, -10.0364
1531.2, -9.28247
1531.19, -9.14708
1531.18, -9.58534
1531.17, -10.5723
1531.16, -12.1385
1531.15, -14.4325
1531.14, -17.832
1531.13, -22.7486
1531.12, -23.2612
1531.11, -17.9569
1531.1, -14.1375
1531.09, -11.6512
1531.08, -10.1044
1531.07, -9.29876
1531.06, -9.10961
1531.05, -9.44663
1531.04, -10.2614
1531.03, -11.5728
1531.02, -13.5087
1531.01, -16.3938
1531, -20.8128
1530.99, -23.891
1530.98, -18.8834
1530.97, -14.5809
1530.96, -11.8578
1530.95, -10.2031
1530.94, -9.32356
1530.93, -9.03618
1530.92, -9.22414
1530.91, -9.83299
1530.91, -10.8802
1530.9, -12.481
1530.89, -14.9157
1530.88, -18.7546
1530.87, -23.3953
1530.86, -19.9961
1530.85, -15.2147
1530.84, -12.2289
1530.83, -10.4331
1530.82, -9.43206
1530.81, -8.99787
1530.8, -9.00182
1530.79, -9.39105
1530.78, -10.1847
1530.77, -11.4895
1530.76, -13.5511
1530.75, -16.8738
1530.74, -21.8901
1530.73, -21.394
1530.72, -16.2345
1530.71, -12.9126
1530.7, -10.9111
1530.69, -9.73237
1530.68, -9.11105
1530.67, -8.91112
1530.66, -9.0819
1530.65, -9.64451
1530.64, -10.7003
1530.63, -12.468
1530.62, -15.3787
1530.61, -20.1225
1530.6, -22.856
1530.59, -17.793
1530.58, -14.018
1530.57, -11.723
1530.56, -10.3066
1530.55, -9.46212
1530.54, -9.04326
1530.53, -8.99965
1530.52, -9.35448
1530.51, -10.2059
1530.5, -11.7502
1530.5, -14.3458
1530.49, -18.6378
1530.48, -23.6333
1530.47, -19.9093
1530.46, -15.545
1530.45, -12.8468
1530.44, -11.126
1530.43, -10.02
1530.42, -9.36596
1530.41, -9.11175
1530.4, -9.28269
1530.39, -9.97345
1530.38, -11.3546
1530.37, -13.709
1530.36, -17.5483
1530.35, -23.2104
1530.34, -22.3903
1530.33, -17.3798
1530.32, -14.1511
1530.31, -12.0553
1530.3, -10.6523
1530.29, -9.75391
1530.28, -9.30274
1530.27, -9.32345
1530.26, -9.89973
1530.25, -11.1641
1530.24, -13.3172
1530.23, -16.7308
1530.22, -22.0435
1530.21, -24.6975
1530.2, -19.3818
1530.19, -15.488
1530.18, -12.9507
1530.17, -11.2278
1530.16, -10.0919
1530.15, -9.47368
1530.14, -9.38691
1530.13, -9.88761
1530.12, -11.0545
1530.11, -13.0089
1530.1, -16.0095
1530.1, -20.6457
1530.09, -25.7512
1530.08, -21.4441
1530.07, -16.763
1530.06, -13.7234
1530.05, -11.6732
1530.04, -10.3249
1530.03, -9.58106
1530.02, -9.42465
1530.01, -9.86416
1530, -10.9193
1529.99, -12.6503
1529.98, -15.2409
1529.97, -19.1683
1529.96, -24.8402
1529.95, -23.4584
1529.94, -17.9686
1529.93, -14.368
1529.92, -11.9953
1529.91, -10.468
1529.9, -9.63343
1529.89, -9.41977
1529.88, -9.77896
1529.87, -10.6837
1529.86, -12.1596
1529.85, -14.3454
1529.84, -17.62
1529.83, -22.7253
1529.82, -25.0565
1529.81, -19.1799
1529.8, -14.9563
1529.79, -12.2652
1529.78, -10.5825
1529.77, -9.66537
1529.76, -9.3732
1529.75, -9.60954
1529.74, -10.3213
1529.73, -11.5194
1529.72, -13.3177
1529.71, -16.0201
1529.7, -20.3097
1529.7, -25.2414
1529.69, -20.5349
1529.68, -15.6291
1529.67, -12.6026
1529.66, -10.7582
1529.65, -9.7325
1529.64, -9.31751
1529.63, -9.38549
1529.62, -9.87407
1529.61, -10.7906
1529.6, -12.2336
1529.59, -14.4532
1529.58, -18.0098
1529.57, -23.497
1529.56, -22.1445
1529.55, -16.5835
1529.54, -13.1613
1529.53, -11.1096
1529.52, -9.92458
1529.51, -9.33853
1529.5, -9.20481
1529.49, -9.45887
1529.48, -10.1078
1529.47, -11.2405
1529.46, -13.0697
1529.45, -16.048
1529.44, -21.0181
1529.43, -23.7466
1529.42, -18.0345
1529.41, -14.1023
1529.4, -11.7624
1529.39, -10.3563
1529.38, -9.55663
1529.37, -9.20009
1529.36, -9.22007
1529.35, -9.62393
1529.34, -10.4949
1529.33, -12.02
1529.32, -14.5679
1529.32, -18.8691
1529.31, -24.2653
1529.3, -20.1201
1529.29, -15.5323
1529.28, -12.7925
1529.27, -11.0949
1529.26, -10.0394
1529.25, -9.44035
1529.24, -9.22668
1529.23, -9.40629
1529.22, -10.0602
1529.21, -11.3557
1529.2, -13.5919
1529.19, -17.3315
1529.18, -23.2061
1529.17, -22.7241
1529.16, -17.4356
1529.15, -14.1539
1529.14, -12.0827
1529.13, -10.7246
1529.12, -9.86159
1529.11, -9.41456
1529.1, -9.39233
1529.09, -9.87382
1529.08, -11.0048
1529.07, -13.0149
1529.06, -16.3074
1529.05, -21.6266
1529.04, -25.1314
1529.03, -19.6844
1529.02, -15.6995
1529.01, -13.1663
1529, -11.4622
1528.99, -10.3217
1528.98, -9.6534
1528.97, -9.46397
1528.96, -9.82303
1528.95, -10.8414
1528.94, -12.6729
1528.94, -15.5854
1528.93, -20.1675
1528.92, -25.8963
1528.91, -22.1076
1528.9, -17.2815
1528.89, -14.199
1528.88, -12.1177
1528.87, -10.7042
1528.86, -9.84547
1528.85, -9.53552
1528.84, -9.81704
1528.83, -10.7482
1528.82, -12.4074
1528.81, -14.9633
1528.8, -18.8498
1528.79, -24.6662
1528.78, -24.4468
1528.77, -18.8203
1528.76, -15.105
1528.75, -12.63
1528.74, -10.9663
1528.73, -9.96071
1528.72, -9.57322
1528.71, -9.79744
1528.7, -10.631
1528.69, -12.0943
1528.68, -14.2954
1528.67, -17.5593
1528.66, -22.6045
1528.65, -26.0247
1528.64, -20.3139
1528.63, -15.8909
1528.62, -13.0163
1528.61, -11.1347
1528.6, -10.021
1528.59, -9.57429
1528.58, -9.72665
1528.57, -10.4258
1528.57, -11.6603
1528.56, -13.5072
1528.55, -16.2201
1528.54, -20.4094
1528.53, -25.7052
1528.52, -21.802
1528.51, -16.6395
1528.5, -13.3588
1528.49, -11.283
1528.48, -10.0745
1528.47, -9.5519
1528.46, -9.5918
1528.45, -10.1136
1528.44, -11.095
1528.43, -12.5994
1528.42, -14.8331
1528.41, -18.2865
1528.4, -23.6005
1528.39, -23.241
1528.38, -17.4982
1528.37, -13.7892
1528.36, -11.5144
1528.35, -10.189
1528.34, -9.54844
1528.33, -9.43044
1528.32, -9.74402
1528.31, -10.4666
1528.3, -11.6555
1528.29, -13.4858
1528.28, -16.354
1528.27, -21.0204
1528.26, -24.2053
1528.25, -18.6601
1528.24, -14.4718
1528.23, -11.9534
1528.22, -10.4617
1528.21, -9.65461
1528.2, -9.34423
1528.2, -9.43679
1528.19, -9.91222
1528.18, -10.8251
1528.17, -12.33
1528.16, -14.7556
1528.15, -18.7655
1528.14, -23.9161
1528.13, -20.287
1528.12, -15.5653
1528.11, -12.7216
1528.1, -11
1528.09, -9.98134
1528.08, -9.45491
1528.07, -9.32412
1528.06, -9.57118
1528.05, -10.2501
1528.04, -11.5024
1528.03, -13.6063
1528.02, -17.1011
1528.01, -22.546
1528, -22.33
1527.99, -17.1499
1527.98, -13.8706
1527.97, -11.845
1527.96, -10.569
1527.95, -9.80367
1527.94, -9.44672
1527.93, -9.48236
1527.92, -9.96616
1527.91, -11.0298
1527.9, -12.9077
1527.89, -16.02
1527.88, -21.0537
1527.87, -24.2464
1527.86, -19.1645
1527.85, -15.3234
1527.84, -12.91
1527.84, -11.3283
1527.83, -10.3009
1527.82, -9.71687
1527.81, -9.56194
1527.8, -9.89276
1527.79, -10.8269
1527.78, -12.5492
1527.77, -15.366
1527.76, -19.8499
1527.75, -25.0631
1527.74, -21.4192
1527.73, -16.9152
1527.72, -14.0291
1527.71, -12.0995
1527.7, -10.7982
1527.69, -10.0005
1527.68, -9.69084
1527.67, -9.91912
1527.66, -10.7741
1527.65, -12.3782
1527.64, -14.9353
1527.63, -18.8786
1527.62, -24.4794
1527.61, -23.6273
1527.6, -18.4916
1527.59, -15.0573
1527.58, -12.7531
1527.57, -11.1859
1527.56, -10.2087
1527.55, -9.79404
1527.54, -9.9667
1527.53, -10.7671
1527.52, -12.2513
1527.51, -14.5457
1527.5, -17.9769
1527.49, -23.1178
1527.49, -25.3221
1527.48, -19.9628
1527.47, -15.9234
1527.46, -13.2361
1527.45, -11.4312
1527.44, -10.3226
1527.43, -9.84945
1527.42, -9.98848
1527.41, -10.7223
1527.4, -12.055
1527.39, -14.067
1527.38, -17.0156
1527.37, -21.4719
1527.36, -25.8126
1527.35, -21.3003
1527.34, -16.6351
1527.33, -13.5711
1527.32, -11.5682
1527.31, -10.3722
1527.3, -9.86165
1527.29, -9.9524
1527.28, -10.5795
1527.27, -11.72
1527.26, -13.434
1527.25, -15.9342
1527.24, -19.7199
1527.23, -24.7832
1527.22, -22.4937
1527.21, -17.2729
1527.2, -13.8458
1527.19, -11.6783
1527.18, -10.4132
1527.17, -9.85002
1527.16, -9.85065
1527.15, -10.3247
1527.15, -11.2421
1527.14, -12.6563
1527.13, -14.7514
1527.12, -17.952
1527.11, -22.8059
1527.1, -23.4549
1527.09, -17.981
1527.08, -14.1957
1527.07, -11.8684
1527.06, -10.5148
1527.05, -9.85595
1527.04, -9.71852
1527.03, -10.005
1527.02, -10.6883
1527.01, -11.8209
1527, -13.5669
1526.99, -16.2901
1526.98, -20.6383
1526.97, -23.8976
1526.96, -18.9434
1526.95, -14.7853
1526.94, -12.2627
1526.93, -10.7727
1526.92, -9.96869
1526.91, -9.65719
1526.9, -9.74105
1526.89, -10.1984
1526.88, -11.0823
1526.87, -12.5438
1526.86, -14.8994
1526.85, -18.7524
1526.84, -23.5169
1526.83, -20.3154
1526.82, -15.7679
1526.81, -12.9788
1526.8, -11.2908
1526.8, -10.2966
1526.79, -9.78647
1526.78, -9.66387
1526.77, -9.9113
1526.76, -10.5837
1526.75, -11.824
1526.74, -13.9109
1526.73, -17.3633
1526.72, -22.5246
1526.71, -22.0808
1526.7, -17.2128
1526.69, -14.0595
1526.68, -12.1027
1526.67, -10.8729
1526.66, -10.1407
1526.65, -9.80751
1526.64, -9.85983
1526.63, -10.3561
1526.62, -11.4325
1526.61, -13.3304
1526.6, -16.4716
1526.59, -21.4313
1526.58, -23.8731
1526.57, -19.0472
1526.56, -15.4182
1526.55, -13.1145
1526.54, -11.6029
1526.53, -10.6267
1526.52, -10.0825
1526.51, -9.96051
1526.5, -10.3213
1526.49, -11.2885
1526.48, -13.0561
1526.47, -15.9423
1526.47, -20.4868
1526.46, -24.9986
1526.45, -21.0917
1526.44, -16.8893
1526.43, -14.1618
1526.42, -12.3301
1526.41, -11.1001
1526.4, -10.3598
1526.39, -10.0995
1526.38, -10.3732
1526.37, -11.2756
1526.36, -12.9389
1526.35, -15.5829
1526.34, -19.648
1526.33, -24.963
1526.32, -23.1183
1526.31, -18.3221
1526.3, -15.1042
1526.29, -12.9306
1526.28, -11.4576
1526.27, -10.5565
1526.26, -10.2062
1526.25, -10.4351
1526.24, -11.2894
1526.23, -12.8358
1526.22, -15.2188
1526.21, -18.789
1526.2, -23.9603
1526.19, -24.8288
1526.18, -19.6389
1526.17, -15.879
1526.16, -13.3594
1526.15, -11.6737
1526.14, -10.6586
1526.14, -10.2601
1526.13, -10.4588
1526.12, -11.2444
1526.11, -12.6341
1526.1, -14.7272
1526.09, -17.8093
1526.08, -22.4285
1526.07, -25.7391
1526.06, -20.8366
1526.05, -16.5047
1526.04, -13.6484
1526.03, -11.7883
1526.02, -10.6979
1526.01, -10.2643
1526, -10.4101
1525.99, -11.0811
1525.98, -12.2687
1525.97, -14.0515
1525.96, -16.6697
1525.95, -20.6473
1525.94, -25.3284
1525.93, -21.961
1525.92, -17.0753
1525.91, -13.8924
1525.9, -11.8846
1525.89, -10.7277
1525.88, -10.235
1525.87, -10.2805
1525.86, -10.7876
1525.85, -11.7414
1525.84, -13.2119
1525.83, -15.4069
1525.82, -18.7866
1525.81, -23.698
1525.81, -23.0371
1525.8, -17.7525
1525.79, -14.2345
1525.78, -12.0724
1525.77, -10.8203
1525.76, -10.2205
1525.75, -10.1166
1525.74, -10.4261
1525.73, -11.1358
1525.72, -12.3127
1525.71, -14.1408
1525.7, -17.0166
1525.69, -21.5705
1525.68, -23.9013
1525.67, -18.7444
1525.66, -14.8471
1525.65, -12.482
1525.64, -11.08
1525.63, -10.3218
1525.62, -10.0327
1525.61, -10.1301
1525.6, -10.6045
1525.59, -11.5215
1525.58, -13.0487
1525.57, -15.5281
1525.56, -19.5916
1525.55, -24.0844
1525.54, -20.2386
1525.53, -15.8923
1525.52, -13.2382
1525.51, -11.6193
1525.5, -10.6559
1525.49, -10.1564
1525.49, -10.0371
1525.48, -10.2916
1525.47, -10.9861
1525.46, -12.2764
1525.45, -14.4587
1525.44, -18.0781
1525.43, -23.3594
1525.42, -22.2573
1525.41, -17.4471
1525.4, -14.3868
1525.39, -12.4727
1525.38, -11.2551
1525.37, -10.5192
1525.36, -10.1773
1525.35, -10.2257
1525.34, -10.7326
1525.33, -11.844
1525.32, -13.8099
1525.31, -17.0636
1525.3, -22.2009
1525.29, -24.4253
1525.28, -19.4481
1525.27, -15.8394
1525.26, -13.5403
1525.25, -12.0161
1525.24, -11.018
1525.23, -10.4505
1525.22, -10.3122
1525.21, -10.6717
1525.2, -11.6582
1525.19, -13.4652
1525.18, -16.408
1525.17, -21.0532
1525.17, -25.8036
1525.16, -21.7295
1525.15, -17.4323
1525.14, -14.654
1525.13, -12.777
1525.12, -11.5029
1525.11, -10.7228
1525.1, -10.4331
1525.09, -10.6929
1525.08, -11.5967
1525.07, -13.2688
1525.06, -15.917
1525.05, -19.9887
1525.04, -25.5907
1525.03, -24.0725
1525.02, -19.0326
1525.01, -15.6826
1525, -13.4201
1524.99, -11.8757
1524.98, -10.9158
1524.97, -10.5213
1524.96, -10.721
1524.95, -11.5554
1524.94, -13.0789
1524.93, -15.4201
1524.92, -18.9197
1524.91, -24.171
1524.9, -26.0692
1524.89, -20.5897
1524.88, -16.5788
1524.87, -13.9108
1524.86, -12.1188
1524.86, -11.022
1524.85, -10.561
1524.84, -10.7113
1524.83, -11.4531
1524.82, -12.7896
1524.81, -14.8033
1524.8, -17.7592
1524.79, -22.2673
1524.78, -26.8158
1524.77, -22.1288
1524.76, -17.3824
1524.75, -14.2944
1524.74, -12.2831
1524.73, -11.0823
1524.72, -10.5635
1524.71, -10.6386
1524.7, -11.2417
1524.69, -12.3504
1524.68, -14.0254
1524.67, -16.4806
1524.66, -20.2332
1524.65, -25.5883
1524.64, -23.6853
1524.63, -18.2163
1524.62, -14.6845
1524.61, -12.4655
1524.6, -11.1614
1524.59, -10.5563
1524.58, -10.5075
1524.57, -10.9246
1524.56, -11.7783
1524.55, -13.1206
1524.55, -15.1298
1524.54, -18.2271
1524.53, -23.1573
1524.52, -25.0552
1524.51, -19.2724
1524.5, -15.2427
1524.49, -12.7896
1524.48, -11.3454
1524.47, -10.6032
1524.46, -10.3819
1524.45, -10.582
1524.44, -11.1753
1524.43, -12.2096
1524.42, -13.8389
1524.41, -16.4085
1524.4, -20.6311
1524.39, -25.3944
1524.38, -20.7822
1524.37, -16.1649
1524.36, -13.4024
1524.35, -11.7535
1524.34, -10.8194
1524.33, -10.3893
1524.32, -10.3593
1524.31, -10.7026
1524.3, -11.4653
1524.29, -12.7852
1524.28, -14.9509
1524.27, -18.5521
1524.26, -24.1256
1524.25, -22.8686
1524.25, -17.6247
1524.24, -14.4303
1524.23, -12.4945
1524.22, -11.3146
1524.21, -10.6466
1524.2, -10.3793
1524.19, -10.4865
1524.18, -11.0141
1524.17, -12.0893
1524.16, -13.9577
1524.15, -17.0848
1524.14, -22.2749
1524.13, -25.1484
1524.12, -19.6921
1524.11, -15.8996
1524.1, -13.575
1524.09, -12.0884
1524.08, -11.1494
1524.07, -10.634
1524.06, -10.5155
1524.05, -10.8411
1524.04, -11.7295
1524.03, -13.385
1524.02, -16.1578
1524.01, -20.7157
1524, -26.2865
1523.99, -22.2632
1523.98, -17.6926
1523.97, -14.86
1523.96, -13.002
1523.95, -11.7604
1523.94, -10.9915
1523.94, -10.6663
1523.93, -10.8313
1523.92, -11.5893
1523.91, -13.0936
1523.9, -15.5841
1523.89, -19.5408
1523.88, -25.5297
1523.87, -25.0507
1523.86, -19.6479
1523.85, -16.1783
1523.84, -13.8896
1523.83, -12.3273
1523.82, -11.3174
1523.81, -10.8222
1523.8, -10.8768
1523.79, -11.5504
1523.78, -12.9313
1523.77, -15.1627
1523.76, -18.5748
1523.75, -23.8882
1523.74, -27.3185
1523.73, -21.651
1523.72, -17.4149
1523.71, -14.6465
1523.7, -12.7645
1523.69, -11.5458
1523.68, -10.9291
1523.67, -10.9163
1523.66, -11.5224
1523.65, -12.7696
1523.65, -14.7313
1523.64, -17.6402
1523.63, -22.0995
1523.62, -27.6812
1523.61, -23.6447
1523.6, -18.5428
1523.59, -15.2538
1523.58, -13.0685
1523.57, -11.6836
1523.56, -10.9861
1523.55, -10.9199
1523.54, -11.4389
1523.53, -12.5161
1523.52, -14.1872
1523.51, -16.6272
1523.5, -20.3085
1523.49, -25.9134
1523.48, -25.5057
1523.47, -19.6189
1523.46, -15.7707
1523.45, -13.3023
1523.44, -11.784
1523.43, -11.017
1523.42, -10.875
1523.41, -11.2633
1523.4, -12.1307
1523.39, -13.4983
1523.38, -15.5072
1523.37, -18.5294
1523.36, -23.3494
1523.35, -26.675
1523.35, -20.7726
1523.34, -16.323
1523.33, -13.5757
1523.32, -11.9256
1523.31, -11.064
1523.3, -10.8006
1523.29, -11.0133
1523.28, -11.645
1523.27, -12.7132
1523.26, -14.3387
1523.25, -16.8218
1523.24, -20.8304
1523.23, -26.117
1523.22, -22.1677
1523.21, -17.0893
1523.2, -14.0285
1523.19, -12.21
1523.18, -11.2048
1523.17, -10.7731
1523.16, -10.7802
1523.15, -11.1703
1523.14, -11.9612
1523.13, -13.2605
1523.12, -15.3198
1523.11, -18.6806
1523.1, -24.0715
1523.09, -23.8525
1523.08, -18.2662
1523.07, -14.8101
1523.06, -12.7562
1523.06, -11.552
1523.05, -10.9149
1523.04, -10.7017
1523.03, -10.8582
1523.02, -11.403
1523.01, -12.4359
1523, -14.1754
1522.99, -17.0612
1522.98, -21.902
1522.97, -25.3794
1522.96, -19.9935
1522.95, -16.0229
1522.94, -13.6462
1522.93, -12.1853
1522.92, -11.3102
1522.91, -10.8656
1522.9, -10.7972
1522.89, -11.1253
1522.88, -11.9462
1522.87, -13.4535
1522.86, -16.0028
1522.85, -20.2647
1522.84, -25.77
1522.83, -22.2468
1522.82, -17.6471
1522.81, -14.8418
1522.8, -13.0604
1522.79, -11.9117
1522.78, -11.2227
1522.78, -10.9368
1522.77, -11.0775
1522.76, -11.7377
1522.75, -13.0851
1522.74, -15.3949
1522.73, -19.1699
1522.72, -24.9261
1522.71, -24.7339
1522.7, -19.5348
1522.69, -16.1864
1522.68, -14.021
1522.67, -12.5687
1522.66, -11.6309
1522.65, -11.1472
1522.64, -11.1412
1522.63, -11.6956
1522.62, -12.9388
1522.61, -15.062
1522.6, -18.4188
1522.59, -23.6515
1522.58, -26.7792
1522.57, -21.5072
1522.56, -17.5116
1522.55, -14.9089
1522.54, -13.1391
1522.53, -11.968
1522.52, -11.3251
1522.51, -11.2241
1522.5, -11.7191
1522.49, -12.8828
1522.49, -14.8266
1522.48, -17.7936
1522.47, -22.3395
1522.46, -27.4276
1522.45, -23.4125
1522.44, -18.7098
1522.43, -15.6319
1522.42, -13.5513
1522.41, -12.183
1522.4, -11.432
1522.39, -11.2811
1522.38, -11.7348
1522.37, -12.8053
1522.36, -14.5455
1522.35, -17.1298
1522.34, -21.0102
1522.33, -26.4493
1522.32, -25.0945
1522.31, -19.7546
1522.3, -16.18
1522.29, -13.8126
1522.28, -12.2939
1522.27, -11.4784
1522.26, -11.2939
1522.25, -11.6869
1522.24, -12.6243
1522.23, -14.1279
1522.22, -16.3351
1522.21, -19.6151
1522.21, -24.5738
1522.2, -26.2561
1522.19, -20.6928
1522.18, -16.6168
1522.17, -13.993
1522.16, -12.3613
1522.15, -11.4955
1522.14, -11.2565
1522.13, -11.5446
1522.12, -12.3046
1522.11, -13.5487
1522.1, -15.3948
1522.09, -18.1508
1522.08, -22.435
1522.07, -26.3835
1522.06, -21.6281
1522.05, -17.0686
1522.04, -14.2057
1522.03, -12.4681
1522.02, -11.5295
1522.01, -11.1911
1522, -11.3279
1521.99, -11.8804
